Tweets,len,ID,Date,Source,Likes,RTs,User Location,Geo,Coordinates,SA
"RT @AviKaner: Thank you to the health care providers around the world, working tirelessly to save lives while endangering their own. #coron…",140,1241858349966082048,Sun Mar 22 22:44:37 +0000 2020,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",0,637,nan,nan,nan,0.6
"RT @JeffreyLuscombe: Again, so glad I have Justin Trudeau in charge and not this idiot. 🇨🇦 #COVIDIOTS #COVID19 #TrumpVirus",122,1242101506549178368,Mon Mar 23 14:50:50 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,85,nan,nan,nan,-0.15000000000000002
"RT @PresidencyZA: President #Ramaphosa: While this measure will have a considerable impact on people’s livelihoods, on the life of our soci…",140,1242153339451777026,Mon Mar 23 18:16:48 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,104,nan,nan,nan,0.1
RT @SaraCarterDC: #Coronavirus is a black swan event. This is a national security issue and it’s gonna affect the entire global economy as…,139,1242156080005885954,Mon Mar 23 18:27:42 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,349,nan,nan,nan,-0.05555555555555555
"RT @HKonigseder: Mein Europa wird zu Grabe getragen,ich bin erschüttert,über das was sich da gerade abspielt im sogenannten vereinigten Eur…",140,1242167882408173569,Mon Mar 23 19:14:36 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,347,nan,nan,nan,-0.7
"RT @NicolaSturgeon: PLEASE STAY AT HOME - except for these limited reasons:
-To shop for basic necessities
-For one form of exercise a day…",139,1242214407729491970,Mon Mar 23 22:19:28 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,12049,nan,nan,nan,-0.03571428571428571
RT @thalia: Luego de ver este video que contradice todo lo que estamos haciendo alrededor del mundo sentí que tenía que dejarles este mensa…,140,1242255026581655559,Tue Mar 24 01:00:52 +0000 2020,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",0,24107,nan,nan,nan,0.0
RT @Poulin2012: L’horrible société qu’on nous prépare après le confinement. https://t.co/IRngcWGFD9,99,1242322133126184960,Tue Mar 24 05:27:32 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,158,nan,nan,nan,-1.0
RT @bowdbow: UK is too complacent &amp; its citizens need to stop looking to government to tell it what to do and use their one common sense.…,142,1242563270088839170,Tue Mar 24 21:25:43 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,2,nan,nan,nan,-0.3
"#coronavirus 
#Lockdown https://t.co/TeAFAVBKll",47,1242843709345083392,Wed Mar 25 16:00:05 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1,0,nan,nan,nan,0.0
RT @BryanLowry3: Deep dive on what the national shortage of COVID-19 tests means for Kansas &amp; Missouri. W/ @KatieJ_Bernard  https://t.co/Fg…,144,1242890597125554177,Wed Mar 25 19:06:24 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,13,nan,nan,nan,0.0
@realDonaldTrump This is on you... https://t.co/uiixGqL8GV,58,1243030461762408449,Thu Mar 26 04:22:11 +0000 2020,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",0,1,nan,nan,nan,0.0
"Sigue en directo en el Congreso a @salvadorilla, ministro de @sanidadgob para informar de las medidas contra el #COVID19 en nuestro país 👇🏻👇🏻 https://t.co/wj1Buyr9fU",165,1243137009528553472,Thu Mar 26 11:25:34 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",7,9,nan,nan,nan,0.13636363636363635
"RT @choricos: Εξαιρετικη η συνεχης ενημερωση για την καραντινα των επιβατων από Ισπανια.Την εμπεδωσαμε.
Λογικα τωρα θα αρχισουν να μας ενημ…",140,1243143192452751362,Thu Mar 26 11:50:08 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,5,nan,nan,nan,0.4166666666666667
#COVID19ireland #Coronavirusireland https://t.co/6e6XxEpm0D,59,1244265037629403141,Sun Mar 29 14:07:56 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,nan,nan,nan,0.0
"RT @aligerb: Erlanger has put in place a temporary plan to reduce expenses &amp; staffing as it preps for #COVID19 

https://t.co/UhMRXIiwcR",140,1244668918867865605,Mon Mar 30 16:52:49 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,4,nan,nan,nan,0.0
@mehdirhasan You’re an idiot. #coronavirus #Trump2020NowMoreThanEver https://t.co/Z5hFQMlbJq,92,1245224273494585346,Wed Apr 01 05:39:36 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,nan,nan,nan,-0.8
"RT @CristinaVinue11: Me parece correcto ante la situación en la que nos encontramos.😪
#CoronavirusEnEcuador https://t.co/YHm5uqZd1w",131,1245526441191772161,Thu Apr 02 01:40:18 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,3,nan,nan,nan,0.0
"RT @COVIDResources: ""J.K. Rowling Announces ‘Harry Potter at Home’ Site With Magical Crafts and Activities for Everyone Stuck Inside"" 🔗 htt…",140,1245616044015669249,Thu Apr 02 07:36:21 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,6,nan,nan,nan,0.5
RT @Iyervval: 38n Nobody knows why these #TablighiJamat folks defied lockdown and decided to holiday in Goa instead of heading home. So muc…,140,1245842280398745600,Thu Apr 02 22:35:20 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,191,nan,nan,nan,0.0
"RT @ahatum: Miren el reporte del @BCG y el #Coronavirus con perspectivas de cuándo salimos del confinamiento.
Gracias @pablobarone https://…",140,1246226585499418624,Sat Apr 04 00:02:26 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,42,nan,nan,nan,0.2
What a pass we've come to. The Surgeon General of the US is now demonstrating how to create a makeshift mask from a cut-up T-shirt and 2 rubber bands. https://t.co/2KlEQK0CxW,174,1246276132183240704,Sat Apr 04 03:19:19 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,nan,nan,nan,0.05000000000000002
"RT @WSCCNews: Do you have a child under two years old? 👶 Or, are you pregnant? 🤰

If so you can register with Family Assist who can give yo…",140,1247070424430755840,Mon Apr 06 07:55:33 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,11,nan,nan,nan,0.21666666666666667
@GadSaad @BretWeinstein @benshapiro https://t.co/gJvbRELvC1,59,1247356802079088641,Tue Apr 07 02:53:31 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,nan,nan,nan,0.0
"RT @PalabrasdePepe: 🔴✔️ RECOMENDAMOS esta entrevista a Pepe #Mujica.

#PepeMujica #Cencio #COVID19 #coronavirus",111,1247498758008561664,Tue Apr 07 12:17:35 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,18,nan,nan,nan,0.0
RT @ABC7: PROTECTING NEWBORNS: These babies are wearing tiny face shields made to protect them from the #coronavirus while they're in the n…,140,1247578925519245320,Tue Apr 07 17:36:09 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,2413,nan,nan,nan,0.0
"On this #worldhealthday, we applaud healthcare workers around the world. Thank you for everything you do and your courage to fight against #COVID19. 👏",150,1247640962714808328,Tue Apr 07 21:42:40 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,3,nan,nan,nan,0.0
"@HoodlumRIP @williamlegate @realDonaldTrump He can’t tweet this away. He’s done. CNN should take him off his stage and not let him campaign during press conferences...we need real true info from experts.

#COVID19 
#CNN 
#TrumpIsALooser 
#TrumpIsTheWORSTPresidentEVER 
#TrumpIsKillingAmericans",293,1247666322076577797,Tue Apr 07 23:23:26 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3,0,nan,nan,nan,0.5249999999999999
"This is so sick.

Fortunately for Jack conservatives with daughters will support it. https://t.co/wqPoV5gzb0",108,1247666534853435392,Tue Apr 07 23:24:17 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1,0,nan,nan,nan,-0.15714285714285714
"RT @GobCDMX: Compartimos el corte de este martes 7 de abril sobre casos de #Covid19 confirmados y atendidos por los sistemas 
@locatel_mx y…",140,1247699501009125377,Wed Apr 08 01:35:16 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,241,nan,nan,nan,0.4
RT @TomFitton: .@RealDonaldTrump took the lead in protecting the country in restricting China travel. He take the lead again in leading the…,140,1247731912329879556,Wed Apr 08 03:44:04 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,432,nan,nan,nan,0.0
"RT @SelectJournal: John Prine, a wry and perceptive writer whose songs often resembled vivid short stories, died Tuesday in Nashville from…",139,1247797014055673859,Wed Apr 08 08:02:45 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,1,nan,nan,nan,0.0625
"To donate PPE supplies in Essex please email: PPESupplies@essex.gov.uk with details including quantity &amp; postcode, plus a contact name &amp; number 

If you have PPE supplies but are not based in Essex, please contact your local council 

#PPE #donatePPE #essex #covid19",274,1247807655319502851,Wed Apr 08 08:45:02 +0000 2020,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",1,0,nan,nan,nan,0.0
"RT @GlobalOptimism: ""What we are talking about is a gritty, realistic determination to play our role at this pivotal moment in history"" - @…",140,1247821799448104960,Wed Apr 08 09:41:15 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,10,nan,nan,nan,0.2222222222222222
RT @Welshccf: Sandra spoke to @WalesBusiness about the incredible work being done by contact centre workers during the #coronavirus crisis.…,140,1247865128638451712,Wed Apr 08 12:33:25 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,5,nan,nan,nan,0.9
"RT @INTEGRITY_4U: As part of the coronavirus measures, Turkish police shared their food with stray dogs at the entrance points to the city…",139,1247953996628754432,Wed Apr 08 18:26:33 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,45,nan,nan,nan,0.0
Omg OMG https://t.co/5lknwAYZPl,31,1247990877861163008,Wed Apr 08 20:53:06 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,nan,nan,nan,0.0
"RT @white_lenka: My latest on how #COVID19🦠 shaped diplomacy of 🇺🇳Security Council, with comments from:

Amb.@Dpol_un of @RussiaUN🇷🇺, Amb.B…",140,1248000400252375040,Wed Apr 08 21:30:56 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,11,nan,nan,nan,0.5
"RT @doctorsonlin: ♻️ شیلدِ (سپرِ) محافظ صورت

♻️ انسان پشت چیزی نمیمونه بلکه خلاق است و میتونه با ساده ترین ابزار برای خودش ابزار مقابله با…",140,1248733373331386368,Fri Apr 10 22:03:31 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,19,nan,nan,nan,0.35
"#アイルランド も #コロナウイルス 感染者数1万人が見えてきました。先月初めくらいまでは0だったのに。コロナは確実に感染者以外も含め世界の何十億人の人生プランを変えた。

Coronavirus: 33 new deaths here, 8,928 cases in total https://t.co/QFhFIrkbtq via @rte

#Covid19
#Covid19ireland",199,1249138904256692226,Sun Apr 12 00:54:57 +0000 2020,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1,1,nan,nan,nan,0.06818181818181818
"RT @eldiarioes: Álvarez de Toledo exige la comparecencia urgente de Fernando Simón y el resto de ""los presuntos expertos que sirven de escu…",140,1250048374969118720,Tue Apr 14 13:08:52 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,16,nan,nan,nan,-0.1
"RT @CentreforMH: ""Given the inequalities that are already evident in relation to both mental health and coronavirus, it is highly likely th…",140,1253001991116206080,Wed Apr 22 16:45:28 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,29,nan,nan,nan,0.049999999999999996
"RT @SputnikMundo: Brigada médica de Cuba viaja a Cabo Verde a enfrentar pandemia de COVID-19 🇨🇺✈️🇨🇻

👉🌐 https://t.co/aKX8byLQS6

#⃣ #COVID2…",140,1253146321747357696,Thu Apr 23 02:19:00 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,18,nan,nan,nan,0.0
"RT @timesofindia: Over 93% trust Modi govt will handle #Covid_19 crisis well: Survey

An astounding 93.5 per cent people in the country bel…",140,1253288988573605888,Thu Apr 23 11:45:54 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,1089,nan,nan,nan,0.6
RT @Conflits_FR: 🇪🇺 FLASH - La #Chine a tenté de bloquer et d'empêcher la parution d'un rapport de l'#UE. Ce rapport affirme que #Pekin dif…,140,1254068168173195264,Sat Apr 25 15:22:05 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,726,nan,nan,nan,0.0
Attending Shepperton and Sunbury @Rotary meeting to talk about importance of community advocacy for young people and youth work when we re-emerge from #COVID19 It was their funny hat night.  🎩 Maintaining strong relationships 💜 (Permission) #stillyouthwork #communityyouthwork https://t.co/aPDr6DeLor,300,1254853640151543808,Mon Apr 27 19:23:16 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2,0,nan,nan,nan,0.26111111111111107
"RT @IISAragon: Mañana nuestro subdirector científico Luis Pablo Júlvez participa en el webinar ""Actualización #COVID19 y gestión de reentra…",140,1255430112402706433,Wed Apr 29 09:33:58 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,2,nan,nan,nan,0.0
"RT @IOMGovernment: The latest advice on social distancing, including guidelines for  the vulnerable, extra vulnerable and those working on…",139,1256151667805954048,Fri May 01 09:21:10 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,5,nan,nan,nan,-0.09333333333333334
Quiebras en 3...2....1... https://t.co/zBvWnloYHg,49,1258382349613613056,Thu May 07 13:05:06 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,nan,nan,nan,0.0
"RT @OscarMachon: Un juez en Zacatecoluca ordenó la exhumación del cádaver de un joven, quién según las autoridades había muerto por #COVID1…",140,1260428346955087877,Wed May 13 04:35:10 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,198,nan,nan,nan,0.1
RT @ReadyHarris: ReadyHarris is in the Joint Information Center to support our trusted partners @hcphtx in providing important #Coronavirus…,140,1235568478377164801,Thu Mar 05 14:10:55 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,15,nan,nan,nan,0.15000000000000002
"RT @gr_grim: #Leuropa non solo non aiuta gli Stati colpiti dal #coronavirus, ma addirittura anticipa la firma del MES da aprile a metà marz…",140,1236391404714299392,Sat Mar 07 20:40:56 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,269,nan,nan,nan,0.0
"RT @faznet: Das #Coronavirus schafft, was Fridays for Future nicht vermochte: Berufliche Vielflieger heben nicht mehr so oft ab. Und plötzl…",140,1236541208794669056,Sun Mar 08 06:36:12 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,799,nan,nan,nan,0.05
"RT @JamesMelville: Hospital beds per 1,000 people (OECD):

🇯🇵 Japan 13
🇰🇷 South Korea 12
🇷🇺 Russia 8
🇩🇪 Germany 8
🇨🇵 France 6
🇨🇭 Switzerlan…",140,1236574494266925056,Sun Mar 08 08:48:28 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,1592,nan,nan,nan,0.0
